Source,Target,Type
W4410049653,W2991447357,Directed
W3211902004,W2991447357,Directed
W4200446854,W2991447357,Directed
W3175604790,W2991447357,Directed
W4324007106,W2991447357,Directed
W4387328934,W2991447357,Directed
W4214598619,W2991447357,Directed
W3175971736,W2991447357,Directed
W4366003039,W2991447357,Directed
W4297633614,W2991447357,Directed
W4389861992,W2991447357,Directed
W4378072123,W2991447357,Directed
W4323318050,W2991447357,Directed
W4409657415,W2991447357,Directed
W4405655086,W2991447357,Directed
W4361017983,W2991447357,Directed
W4389941910,W2991447357,Directed
W3202334857,W2991447357,Directed
W3088838442,W2991447357,Directed
W4324007209,W2991447357,Directed
W4396827188,W2991447357,Directed
W4403341616,W2991447357,Directed
W4312347429,W2991447357,Directed
W4380302209,W2991447357,Directed
W4409657566,W2991447357,Directed
W3125531365,W2991447357,Directed
W4385567431,W2991447357,Directed
W4401580501,W2991447357,Directed
W4317772760,W2991447357,Directed
W4387475687,W2991447357,Directed
W3204431814,W2991447357,Directed
W4320036917,W2991447357,Directed
W3174838948,W2991447357,Directed
W4402891927,W2991447357,Directed
W4378976741,W2991447357,Directed
W4319161355,W2991447357,Directed
W2989620755,W2991447357,Directed
W7154128501,W2991447357,Directed
W3200667704,W2991447357,Directed
W4292937952,W2991447357,Directed
W4312072298,W2991447357,Directed
W4313204798,W2991447357,Directed
W4365519233,W2991447357,Directed
W4366813972,W2991447357,Directed
W4410148839,W2991447357,Directed
W4410148848,W2991447357,Directed
W4416038906,W2991447357,Directed
W4416962025,W2991447357,Directed
W4417295076,W2991447357,Directed
W7127052651,W2991447357,Directed
W4401325543,W4399205148,Directed
W4411120855,W4399205148,Directed
W4392728800,W4380302040,Directed
W4407406486,W4380302040,Directed
W4399058675,W4380302040,Directed
W4399205930,W4380302040,Directed
W4409657249,W4380302040,Directed
W4406534197,W4380302040,Directed
W4402527062,W4380302040,Directed
W4403780529,W4380302040,Directed
W4408565032,W4380302040,Directed
W4409160211,W4380302040,Directed
W4410636799,W4380302040,Directed
W4403577496,W4380302040,Directed
W4412939381,W4380302040,Directed
W4415545976,W4380302040,Directed
W4404820837,W4380302040,Directed
W4387846315,W4380302040,Directed
W4403322060,W4380302040,Directed
W4390718356,W4380302040,Directed
W4414927987,W4380302040,Directed
W4398186366,W4380302040,Directed
W4404956758,W4380302040,Directed
W4407037520,W4380302040,Directed
W4408355625,W4380302040,Directed
W4409763538,W4380302040,Directed
W4411255391,W4380302040,Directed
W4411858708,W4380302040,Directed
W4412394955,W4380302040,Directed
W4415539626,W4380302040,Directed
W7104557885,W4380302040,Directed
W7139939505,W4380302040,Directed
W7155041631,W4380302040,Directed
W7156732102,W4380302040,Directed
W7160116144,W4380302040,Directed
W7162670203,W4380302040,Directed
W7164808656,W4380302040,Directed
W7164849829,W4380302040,Directed
W4393160654,W3210022786,Directed
W4307907065,W3210022786,Directed
W4283712118,W3210022786,Directed
W4385289230,W3210022786,Directed
W4382239959,W3210022786,Directed
W4221168025,W3210022786,Directed
W4388090747,W3210022786,Directed
W4224316507,W3210022786,Directed
W4379806284,W3210022786,Directed
W3201124874,W3210022786,Directed
W4391751718,W3210022786,Directed
W4386590817,W3210022786,Directed
W4403577882,W3210022786,Directed
W4399541501,W3210022786,Directed
W4394789421,W3210022786,Directed
W4313531423,W3210022786,Directed
W4385682562,W3210022786,Directed
W4376619054,W3210022786,Directed
W4384648451,W3210022786,Directed
W4399208756,W3210022786,Directed
W4403780914,W3210022786,Directed
W4319456769,W3210022786,Directed
W4392872032,W3210022786,Directed
W4403687832,W3210022786,Directed
W4408858360,W3210022786,Directed
W4409671571,W3210022786,Directed
W4386973907,W3210022786,Directed
W4306317308,W3210022786,Directed
W4394779253,W3210022786,Directed
W4395069578,W3210022786,Directed
W4402328938,W3210022786,Directed
W4412377122,W3210022786,Directed
W4400857494,W3210022786,Directed
W4408500716,W3210022786,Directed
W4405060459,W3210022786,Directed
W4406233646,W3210022786,Directed
W7118132038,W3210022786,Directed
W4406906658,W3210022786,Directed
W4408352471,W3210022786,Directed
W4414164481,W3210022786,Directed
W4415539083,W3210022786,Directed
W4415538906,W3210022786,Directed
W4385565280,W3210022786,Directed
W4387848833,W3210022786,Directed
W4315777954,W3210022786,Directed
W4321606819,W3210022786,Directed
W4387490536,W3210022786,Directed
W4395666462,W3210022786,Directed
W4280532493,W3210022786,Directed
W4388099454,W3210022786,Directed
W4385805590,W3210022786,Directed
W4390268286,W3210022786,Directed
W4406689864,W3210022786,Directed
W4394994598,W3210022786,Directed
W4401643493,W3210022786,Directed
W4386714635,W3210022786,Directed
W4400910541,W3210022786,Directed
W4408355171,W3210022786,Directed
W4393184950,W3210022786,Directed
W4410172294,W3210022786,Directed
W4401014436,W3210022786,Directed
W4402673518,W3210022786,Directed
W4405031761,W3210022786,Directed
W4406956306,W3210022786,Directed
W4399205161,W3210022786,Directed
W4403295022,W3210022786,Directed
W4406530277,W3210022786,Directed
W4409261531,W3210022786,Directed
W4410721636,W3210022786,Directed
W4414824750,W3210022786,Directed
W4404357918,W3210022786,Directed
W4404926376,W3210022786,Directed
W4409291698,W3210022786,Directed
W4412376665,W3210022786,Directed
W4414693593,W3210022786,Directed
W4416018120,W3210022786,Directed
W4416252704,W3210022786,Directed
W7125101028,W3210022786,Directed
W4406025541,W3210022786,Directed
W4415540429,W3210022786,Directed
W4415967657,W3210022786,Directed
W4416224754,W3210022786,Directed
W4386415099,W3210022786,Directed
W4387968227,W3210022786,Directed
W4403100215,W3210022786,Directed
W4401537073,W3210022786,Directed
W4396768999,W3210022786,Directed
W4403724124,W3210022786,Directed
W4405717762,W3210022786,Directed
W4408365309,W3210022786,Directed
W4389611207,W3210022786,Directed
W4396746850,W3210022786,Directed
W4400834965,W3210022786,Directed
W4403943098,W3210022786,Directed
W4407953286,W3210022786,Directed
W4391097735,W3210022786,Directed
W7128420471,W3210022786,Directed
W7131428342,W3210022786,Directed
W7153761216,W3210022786,Directed
W4407690718,W3210022786,Directed
W4411850783,W3210022786,Directed
W4412981598,W3210022786,Directed
W4414199139,W3210022786,Directed
W4414657974,W3210022786,Directed
W4416260987,W3210022786,Directed
W4416707444,W3210022786,Directed
W4416936040,W3210022786,Directed
W4306317390,W3210022786,Directed
W4225633098,W3210022786,Directed
W4387109367,W3210022786,Directed
W4391114896,W3210022786,Directed
W4401934754,W3210022786,Directed
W4403938643,W3210022786,Directed
W4405126988,W3210022786,Directed
W4405318171,W3210022786,Directed
W4408662943,W3210022786,Directed
W4410492069,W3210022786,Directed
W4412387423,W3210022786,Directed
W4390060505,W3210022786,Directed
W4391616504,W3210022786,Directed
W4400935308,W3210022786,Directed
W4403381080,W3210022786,Directed
W4409158417,W3210022786,Directed
W4413005962,W3210022786,Directed
W4416390165,W3210022786,Directed
W4312338983,W3210022786,Directed
W4387426849,W3210022786,Directed
W4391558095,W3210022786,Directed
W4392345267,W3210022786,Directed
W4403991553,W3210022786,Directed
W4404725191,W3210022786,Directed
W4386351088,W3210022786,Directed
W4387130536,W3210022786,Directed
W4389519201,W3210022786,Directed
W4221048744,W3210022786,Directed
W4365788523,W3210022786,Directed
W4391093055,W3210022786,Directed
W4392254214,W3210022786,Directed
W4392903949,W3210022786,Directed
W4400947571,W3210022786,Directed
W4401213665,W3210022786,Directed
W4401797873,W3210022786,Directed
W4403938646,W3210022786,Directed
W4405943448,W3210022786,Directed
W4410300849,W3210022786,Directed
W4410486479,W3210022786,Directed
W4386977928,W3210022786,Directed
W4401832716,W3210022786,Directed
W4396709640,W3210022786,Directed
W4387806067,W3210022786,Directed
W4401588931,W3210022786,Directed
W4388276239,W3210022786,Directed
W4372049291,W3210022786,Directed
W4390679841,W3210022786,Directed
W4391092813,W3210022786,Directed
W4394910475,W3210022786,Directed
W4396931480,W3210022786,Directed
W4399042070,W3210022786,Directed
W4401211610,W3210022786,Directed
W4402569399,W3210022786,Directed
W4403706689,W3210022786,Directed
W4404724892,W3210022786,Directed
W4407613864,W3210022786,Directed
W4408663512,W3210022786,Directed
W4408791219,W3210022786,Directed
W4408860121,W3210022786,Directed
W4409019269,W3210022786,Directed
W4410251843,W3210022786,Directed
W4410454888,W3210022786,Directed
W4411115296,W3210022786,Directed
W4411475570,W3210022786,Directed
W4411851178,W3210022786,Directed
W4412346519,W3210022786,Directed
W4412514871,W3210022786,Directed
W4412610557,W3210022786,Directed
W4412941196,W3210022786,Directed
W4413847249,W3210022786,Directed
W4414160927,W3210022786,Directed
W4414253739,W3210022786,Directed
W4414452108,W3210022786,Directed
W4415536914,W3210022786,Directed
W4416078568,W3210022786,Directed
W4416236534,W3210022786,Directed
W4416250224,W3210022786,Directed
W4416250438,W3210022786,Directed
W4416251009,W3210022786,Directed
W4416532879,W3210022786,Directed
W4417471213,W3210022786,Directed
W7108325070,W3210022786,Directed
W7115896404,W3210022786,Directed
W7116916470,W3210022786,Directed
W7117134732,W3210022786,Directed
W7118975360,W3210022786,Directed
W7123357430,W3210022786,Directed
W7124914816,W3210022786,Directed
W7125969751,W3210022786,Directed
W7125974331,W3210022786,Directed
W7126230156,W3210022786,Directed
W7127180415,W3210022786,Directed
W7128384054,W3210022786,Directed
W7129011463,W3210022786,Directed
W7134168500,W3210022786,Directed
W7134171875,W3210022786,Directed
W7140289441,W3210022786,Directed
W7154253227,W3210022786,Directed
W7154897377,W3210022786,Directed
W7154950189,W3210022786,Directed
W7156293246,W3210022786,Directed
W7160039509,W3210022786,Directed
W7160095451,W3210022786,Directed
W7160716659,W3210022786,Directed
W7160719682,W3210022786,Directed
W7161300849,W3210022786,Directed
W7161855058,W3210022786,Directed
W7163250686,W3210022786,Directed
W7164851477,W3210022786,Directed
W7164925237,W3210022786,Directed
W4404239136,W4387846244,Directed
W4406461747,W4387846244,Directed
W4411436166,W4387846244,Directed
W4414253768,W4387846244,Directed
W4417052838,W4387846244,Directed
W7125961459,W4387846244,Directed
W7133297407,W4387846244,Directed
W7133351428,W4387846244,Directed
W4306317966,W3210546159,Directed
W4367299897,W3210546159,Directed
W4387846860,W3210546159,Directed
W4311129667,W3210546159,Directed
W4406080987,W3210546159,Directed
W4285357695,W3210546159,Directed
W4401864135,W3210546159,Directed
W4316497044,W3210546159,Directed
W4406367746,W3210546159,Directed
W4405414202,W3210546159,Directed
W4391213212,W3210546159,Directed
W4392902872,W3210546159,Directed
W4408282748,W3210546159,Directed
W4409057757,W3210546159,Directed
W4412451763,W3210546159,Directed
W4411550769,W3210546159,Directed
W4407360712,W3210546159,Directed
W4412529260,W3210546159,Directed
W4376478656,W3210546159,Directed
W4396790578,W3210546159,Directed
W4403548140,W3210546159,Directed
W4387431505,W3210546159,Directed
W4403679778,W3210546159,Directed
W4399198476,W3210546159,Directed
W4412644156,W3210546159,Directed
W4405669146,W3210546159,Directed
W4407870846,W3210546159,Directed
W4413919370,W3210546159,Directed
W4410143123,W3210546159,Directed
W4386920738,W3210546159,Directed
W4403582556,W3210546159,Directed
W4403791689,W3210546159,Directed
W4401857123,W3210546159,Directed
W4387846331,W3210546159,Directed
W4410636358,W3210546159,Directed
W4400526616,W3210546159,Directed
W4412475354,W3210546159,Directed
W4411560151,W3210546159,Directed
W4414052148,W3210546159,Directed
W4416567113,W3210546159,Directed
W4417325330,W3210546159,Directed
W4402353875,W3210546159,Directed
W4387848846,W3210546159,Directed
W4402352376,W3210546159,Directed
W4408146370,W3210546159,Directed
W4401208150,W3210546159,Directed
W4406611737,W3210546159,Directed
W4407376624,W3210546159,Directed
W4408706490,W3210546159,Directed
W4412370609,W3210546159,Directed
W4412589000,W3210546159,Directed
W4413228065,W3210546159,Directed
W4414853660,W3210546159,Directed
W4414871322,W3210546159,Directed
W4415284524,W3210546159,Directed
W4416018116,W3210546159,Directed
W4416086278,W3210546159,Directed
W4416143516,W3210546159,Directed
W4416249621,W3210546159,Directed
W4416249855,W3210546159,Directed
W4416250917,W3210546159,Directed
W4416251390,W3210546159,Directed
W7124147907,W3210546159,Directed
W7128431246,W3210546159,Directed
W7164549793,W3210546159,Directed
W7165789612,W3210546159,Directed
W7153983682,W4412875497,Directed
W7154026346,W4412875497,Directed
W7160648440,W4412875497,Directed
W7167032533,W4412875497,Directed
W3021955997,W3150521545,Directed
W3198897329,W3150521545,Directed
W3175294292,W3150521545,Directed
W4291016861,W3150521545,Directed
W4387344566,W3150521545,Directed
W4408259027,W3150521545,Directed
W4306377771,W3150521545,Directed
W4396768561,W3150521545,Directed
W4407027121,W3150521545,Directed
W4406087677,W3150521545,Directed
W4409411815,W3150521545,Directed
W4211026163,W3150521545,Directed
W4281763625,W3150521545,Directed
W3213176494,W3150521545,Directed
W4401943091,W3150521545,Directed
W4365508917,W3150521545,Directed
W4380319940,W3150521545,Directed
W4391909577,W3150521545,Directed
W4396626270,W3150521545,Directed
W4312925207,W3150521545,Directed
W4396736206,W3150521545,Directed
W4402459890,W3150521545,Directed
W4380302068,W3150521545,Directed
W4406633383,W3150521545,Directed
W4411927557,W3150521545,Directed
W4402315639,W3150521545,Directed
W4409657366,W3150521545,Directed
W4410278917,W3150521545,Directed
W4416309081,W3150521545,Directed
W3211781298,W3150521545,Directed
W3216770425,W3150521545,Directed
W4362668275,W3150521545,Directed
W4385573470,W3150521545,Directed
W4403331485,W3150521545,Directed
W4385574030,W3150521545,Directed
W4385380324,W3150521545,Directed
W4406704340,W3150521545,Directed
W4385573384,W3150521545,Directed
W4405063009,W3150521545,Directed
W4406371465,W3150521545,Directed
W4404868392,W3150521545,Directed
W4412102455,W3150521545,Directed
W4412683990,W3150521545,Directed
W7131354903,W3150521545,Directed
W4410896985,W3150521545,Directed
W4412431891,W3150521545,Directed
W4388615971,W3150521545,Directed
W4312690234,W3150521545,Directed
W4393079504,W3150521545,Directed
W4400416032,W3150521545,Directed
W4406740303,W3150521545,Directed
W4385763905,W3150521545,Directed
W4409058310,W3150521545,Directed
W4401072054,W3150521545,Directed
W4401287661,W3150521545,Directed
W4387211671,W3150521545,Directed
W4399103094,W3150521545,Directed
W4311910675,W3150521545,Directed
W4381481361,W3150521545,Directed
W4386655615,W3150521545,Directed
W4386874363,W3150521545,Directed
W4396844084,W3150521545,Directed
W4405338452,W3150521545,Directed
W4408116072,W3150521545,Directed
W4412687264,W3150521545,Directed
W4415082760,W3150521545,Directed
W7118178955,W3150521545,Directed
W7125773059,W3150521545,Directed
W7127345469,W3150521545,Directed
W7131078300,W3150521545,Directed
W7133805210,W3150521545,Directed
W7134921008,W3150521545,Directed
W7140745577,W3150521545,Directed
W7147038190,W3150521545,Directed
W7162432553,W3150521545,Directed
W7163399817,W3150521545,Directed
W7164206217,W3150521545,Directed
W7165658155,W3150521545,Directed
W3090540127,W2367130504,Directed
W2783205364,W2367130504,Directed
W2888791883,W2367130504,Directed
W3098967488,W2367130504,Directed
W2967181455,W2367130504,Directed
W3047655929,W2367130504,Directed
W4304481388,W2367130504,Directed
W2883617201,W2367130504,Directed
W2964030120,W2367130504,Directed
W2964334946,W2367130504,Directed
W2996839165,W2367130504,Directed
W3162723980,W2367130504,Directed
W4365420700,W2367130504,Directed
W4387122307,W2367130504,Directed
W3215159825,W2367130504,Directed
W2741352866,W2367130504,Directed
W2988948553,W2367130504,Directed
W2810692338,W2367130504,Directed
W3167896699,W2367130504,Directed
W2954204082,W2367130504,Directed
W2963418189,W2367130504,Directed
W3153180574,W2367130504,Directed
W4397008213,W2367130504,Directed
W4386811912,W2367130504,Directed
W4406913595,W2367130504,Directed
W3091351217,W2367130504,Directed
W4377116168,W2367130504,Directed
W2784029441,W2367130504,Directed
W4210262621,W2367130504,Directed
